business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Soup/Pork,Dim Sum,Customer Service,Ginger Beef/Chicken,Pad Thai/Curry,Bubble Tea
XBQtsSbiMhaA34UQ2Z1ndg,White Oak Restaurant,Calgary,,51.0502105,-114.0607032,chinese,1.0,4.0,0.2592785240884834,0.021874072539700338,0.25559854771823676,0.17507184038692722,0.20795000076196168,0.08022701450469072
XCRTEQ5-4hBXd060Q2eKHQ,Tai Pan,Calgary,,50.966889,-114.07289899999999,chinese,2.0,3.75,0.2254114591352194,0.27115571002398314,0.14675566216305286,0.3249994372427532,0.024491265514706595,0.007186465920284773
XImlOaB7nJH7kxG_4hGJ1Q,Papa Shunde Chinese Restaurant,Calgary,,51.135477,-114.173506,chinese,2.0,4.555555555555555,0.24210048704320952,0.011645143232228221,0.3855660693933753,0.28286490521023633,0.04186443327626394,0.03595896184468668
XMuNYC3WbYyBJyzFcn0qpw,Empress Palace Restaurant,Calgary,,51.152232399999995,-114.21080249999999,chinese,2.0,2.8,0.1904395762644352,0.11576038863860524,0.38768922667518263,0.0614373993596143,0.15264141751571142,0.09203199154645127
XQxh9iAxpvGhbqv8rUPbvQ,Sizzling Rice Peking House,Calgary,,50.949329299999995,-114.0862305,chinese,2.0,4.5,0.09925957105943171,0.0,0.5163390593077538,0.34768857616568477,0.010765945999674177,0.02594684746745556
XXERlamYlizl1Ytwf598IQ,Phoenix Gate Chinese Cuisine,Calgary,,51.065658265299994,-114.061678648,chinese,2.0,4.0,0.5832453747067233,0.17244170476579535,0.05941601654011794,0.18396712959050768,0.0,0.0009297743968558424
Xep1RQZMX4UOh1OBT9OWbw,Great Taste Chinese Cuisine,Calgary,,51.111105258500004,-114.053826785,chinese,2.0,3.5714285714285716,0.20425912074131405,0.39126046383495444,0.3103447688093319,0.027347280955375843,0.03324239850286578,0.03354596715615797
XxmFwrJk1DljL7sLXS1zrQ,1 Pot,Calgary,,51.0501753,-114.0603597,chinese,3.0,3.68,0.4299655743295658,0.06639316016278612,0.2463239318816408,0.05059294156315731,0.04910325815073973,0.1576211339121101
YOEg4rm4-ZZYHTvvh6mWZA,Asian Grill - BBQ & Chinese,Calgary,,51.0638197,-113.9577159,chinese,,4.0,0.12395862138979448,0.0,0.5394515821229012,0.010510617713459099,0.21930844172841954,0.10677073704542563
YTMYCiBb_-sykowc05d3ug,Snow Palace,Calgary,,51.1258943374,-114.210850105,chinese,2.0,4.5,0.22241422473225375,0.20881412409715433,0.362271779577703,0.1455158804748953,0.04109116745949017,0.019892823658503395
YckSzR32lB-J7VS582MAQw,Ginger Beef Express,Calgary,,51.1252809,-114.0729503,chinese,2.0,4.5,0.209164509311669,0.020138823564839474,0.15040526859441455,0.43553747875734694,0.13117520606709165,0.053578713704638514
_MbwP_b3c5ZOCvCRArsyqw,Leo Fu's Szechwan & Mandarin Restaurant,Calgary,,50.9902294,-114.0734142,chinese,2.0,2.888888888888889,0.15779687627909003,0.046017303030154694,0.29774192398721655,0.2846894302454402,0.03268158152157976,0.1810728849365187
_iJyH_Nf9E-Pso9yZhc2Mg,Happy Veggie House,Calgary,,51.0502225,-114.0627436,chinese,1.0,4.142857142857143,0.2551213511092283,0.04887234032265027,0.5445115636959547,0.08272159298199806,0.04454653547890806,0.02422661641126073
_oL8XX8dusHBNYQyDhF4fA,Sun Island Eatery,Calgary,,50.9059471,-114.048244,chinese,2.0,4.8,0.11199116196508647,0.0033662659278079557,0.5311548447095829,0.2527664259237625,0.06260456253498188,0.03811673893877843
aFDWBED1fHzdgX7GNJ0MEw,Noodle & Grill House,Calgary,,51.047203,-114.07820520000001,chinese,,4.5,0.39984374296923675,0.010616407247480841,0.38773382448900395,0.10510875306977349,0.03427206622917103,0.062425205995333924
aszT-DYgQOtn8GVLsF2KVw,Mi Noodles,Calgary,,51.0604682,-114.06224329999999,chinese,2.0,3.7333333333333334,0.5450384763834202,0.046073306746309516,0.12322729005775933,0.10576307867841878,0.01791421423762914,0.16198363389646317
bJQsVvEdi810vdpQsq3IXQ,Chinese Village Oriental & Western,Calgary,,51.048148299999994,-114.0759872,chinese,2.0,3.0,0.24170966933333446,0.020126408990567453,0.4449971203786186,0.15677588771923284,0.07288080907222792,0.0635101045060187
bXiifZStiaS-4xO2fRsNXg,Happy Hill,Calgary,,51.0591572,-114.0625396,chinese,2.0,3.8666666666666667,0.14071183031469775,0.47465508304931153,0.2602953011141168,0.06556559200420851,0.021962119557936883,0.03681007395972851
baHTGBUje_ULyIYoGivPVg,Calan Beef Noodle,Calgary,,51.0719639,-114.06301359999999,chinese,2.0,4.15,0.5118554164375323,0.005935446734504463,0.20751124926214515,0.143567708881819,0.022764316673348616,0.1083658620106506
bsqHkqXLGyjZNM6xFl3xlQ,Brother's Taste of Asia,Calgary,,50.9057775,-114.11232209999999,chinese,2.0,4.125,0.1622016211803987,0.03683497943217273,0.43678178950085433,0.17674916056237472,0.11072973707279327,0.0767027122514062
cEqOh78v1g1RCWHyuHwQng,Buffet Yangtze,Calgary,,51.1085655575,-114.040081141,chinese,2.0,4.0,0.15246209926408233,0.12794415789254532,0.556090319305392,0.034607610760904454,0.028870829230659003,0.10002498354641688
cMa1MN9b6nhWPzX5V6nWZA,Manchu Wok,Calgary,,51.1304402,-114.0074751,chinese,,4.0,0.7332869623365099,0.0,0.24164690344211417,0.025066134221375946,0.0,0.0
cNWxGkoyNssl17kY9-gAEw,Mighty Mango Restaurant,Calgary,,50.9148736,-114.0669643,chinese,2.0,4.090909090909091,0.19441134957025277,0.003526603005432959,0.2924098039091266,0.31209928452761776,0.16917084775317706,0.028382111234392823
cxe6D9wp3NvQ39Eu9-hZpA,Noodlebox,Calgary,,50.9879069351,-114.04564533899999,chinese,2.0,4.5,0.17626388541837065,0.005902739606464539,0.4368833175885163,0.0315079639965353,0.2977897109523562,0.05165238243775713
d-iIDYzH9Iw-dDjM-93EMw,Caltons Chinese Restaurant,Calgary,,51.096582500000004,-114.0529,chinese,,4.5,0.35411170907518574,0.33609455990727105,0.16672437299217333,0.044838398853692556,0.05784347715936136,0.04038748201231594
dAuVvMj_jJ29-eY4sZ85Eg,Wonton King,Calgary,,51.08321289999999,-114.0296567,chinese,1.0,5.0,0.33008953153503817,0.0,0.6075851156959922,0.06232535276896969,0.0,0.0
dL3gqcsFrhtN2uvrDupl5A,Dumpling Lab,Calgary,,51.0500812,-114.06311059999999,chinese,2.0,3.88,0.5512463110799486,0.09990887739776703,0.18318186906237643,0.03935958085054405,0.031098532587499207,0.09520482902186458
dmLrl_Fia4XAZ_ZP82qt3g,East Gate Restaurant & Lounge,Calgary,,51.038140999999996,-113.97106299999999,chinese,3.0,3.5,0.5535825654612957,0.009645655863647061,0.17447973583917153,0.023193742780802426,0.028261246047942615,0.21083705400714065
dsVHp2o1mU6BT7sHJkViOA,New Dynasty Restaurant,Calgary,,51.1280005539,-114.196112307,chinese,2.0,3.5,0.1655485179103181,0.03151737296154421,0.4944787318107517,0.14783223764488185,0.04090861610003583,0.11971452357246834
eNynYZJtl5d6fyoNNKJ4Aw,Ambrosia Veggie House,Calgary,,51.0498875554,-114.084400947,chinese,2.0,4.222222222222222,0.3365737150160767,0.0705331539547838,0.38577584442987156,0.06695114075080971,0.07900696614990238,0.0611591796985559
ePxqvLiAj6MasQZag89u2w,Jessica Restaurant,Calgary,,51.08584929999999,-113.9573545,chinese,2.0,4.666666666666667,0.29492648479340877,0.19524997853605566,0.07263428131115517,0.2985579840461773,0.057551633008880075,0.08107963830432294
eXZ-MdzsFVetZ6ug7Pvz4A,Ginger Beef Express,Calgary,,51.098155,-113.956251,chinese,2.0,2.0,0.004978938539627349,0.009138659326127273,0.3498425503265815,0.4965401277349038,0.035736782457003326,0.10376294161575676
eYMYSZBmEeY4yCS2AuBXPg,Phoenix Kitchen + Lounge,Calgary,,51.1158376159,-114.20469345,chinese,2.0,4.266666666666667,0.17882223810758963,0.17762932878651747,0.5296488675695011,0.03039590904913982,0.04480273391604312,0.03870092257120879
e_EMySqP0uwlVZfd8mRaaQ,Pearl Garden,Calgary,,51.0811622,-113.99347379999999,chinese,1.0,4.0,0.1916160961034455,0.8000987332051368,0.0,0.008285170691417602,0.0,0.0
fUB4fQ7_wS1R53Mugjs_mg,Ginger Beef Express,Calgary,,51.1348304749,-114.10786438,chinese,,4.333333333333333,0.1218525448138773,0.018009122466160123,0.31881586166489134,0.3296988963405674,0.16166994324624825,0.049953631468255516
g3xMtORcictsJjWXVC2QPQ,Hi-Ball Restaurant,Calgary,,51.06983029999999,-114.13086729999999,chinese,2.0,2.25,0.21288882560937916,0.00664104587153936,0.32417703762279215,0.3489545903390304,0.09816109946257315,0.009177401094685775
g5agBkB1d4YAK3rotmz2pQ,Urban Rice,Calgary,,51.0504766,-114.0631932,chinese,2.0,4.0,0.2277829757482899,0.5554238310900692,0.06774440260784499,0.06545571596306608,0.0489459238642056,0.03464715072652413
gD5lNqqaXK8HC1SpA04AAw,Spicy Hut,Calgary,,51.051407299999994,-114.0516808,chinese,2.0,4.181818181818182,0.10067254449167692,0.006023318558713842,0.20939347172403525,0.20566483404883634,0.45044442718720645,0.027801403989531202
gRbbXVCy6P4C7qqJNJH9eA,Ginger Beef Peking House,Calgary,,50.9693530747,-114.072390223,chinese,2.0,3.7333333333333334,0.2165496338822886,0.18620930651736003,0.3112649360567274,0.21951337300363782,0.016457590141697197,0.05000516039828897
gbe0-e6q7zQWzbVMeJst8A,Chong Fat Food,Calgary,,51.0503701,-114.06094350000001,chinese,1.0,4.6,0.5995161745170071,0.0,0.12577443591676601,0.16888171889761702,0.04887733808763195,0.05695033258097791
ge7hMHBENM8AFVf-bBmIQg,Ginger Beef Peking House,Calgary,,51.086581,-114.12913799999998,chinese,2.0,2.8333333333333335,0.18503744637239236,0.017305017485820074,0.4332404891804535,0.32254591607969557,0.01917329731962887,0.022697833562009554
gvAb7XSRcfFDF0CraqEnQw,Golden Leaf,Calgary,,51.0126755,-114.1416716,chinese,2.0,4.0,0.3422930943008765,0.0,0.20417310200275507,0.30680194348594525,0.1417962333635494,0.004935626846873743
hKf6pKpz4VaJ3IOP9zusSQ,Spoonful Chinese & Thai Cuisine,Calgary,,51.0860468,-114.180016,chinese,2.0,4.045454545454546,0.2178807657284338,0.008200623756720898,0.3092564875176785,0.15587975627692738,0.2558721309790519,0.05291023574118743
hTxDm4gsHh01G4KFyQmhxQ,Grand Pearl Restaurant,Calgary,,51.1111277,-114.05383870000001,chinese,2.0,4.333333333333333,0.24052414943082698,0.32957389507708107,0.1488961509910373,0.2810058045010546,0.0,0.0
haMEAD0sGUUwfWpzSimC2w,303 Fusion Kitchen,Calgary,,51.0378268,-113.97041809999999,chinese,2.0,3.8,0.1624950356485904,0.021553900172167247,0.3881501205977467,0.21310557747011316,0.11910368957728086,0.0955916765341017
hoqATvA27yjAllYMlprr3w,Hot Wok Cafe,Calgary,,51.030775,-114.152996,chinese,,4.0,0.0,0.0,0.8221133243413723,0.1778866756586276,0.0,0.0
i5Y5KynFw1r_JkwHSxluIg,Signature Palace Restaurant,Calgary,,51.0357597,-114.16617959999999,chinese,2.0,4.142857142857143,0.31697563947490465,0.04936910294647166,0.3187243203671583,0.19997658323006431,0.02679038236841488,0.08816397161298625
iAO50G98koWj0dflTzbs2g,Imperial Dynasty Restaurant,Calgary,,51.155426758999994,-114.053139406,chinese,2.0,3.6363636363636362,0.19868697646090458,0.023331993208422167,0.5820178803933856,0.1309335592794799,0.02420438164310743,0.04082520901470027
iVGeWvofA_e3G0A2Qomwhg,Kung Fu Restaurant,Calgary,,50.9303572,-113.9718189,chinese,2.0,3.2,0.28490080061600564,0.034372063946395345,0.23154216790513688,0.2404481750650937,0.1301302318282509,0.07860656063911743
iVjeR9z1xVt2ZpxVU4UcXQ,Taketomi Village Hakka & Chinese Cuisine,Calgary,,51.061606,-113.98080630000001,chinese,2.0,4.083333333333333,0.2633234279836372,0.03542002534837179,0.3276432892005515,0.18209191801501468,0.10050655227003023,0.09101478718239459
jMEGdDfVSSubmFZhFnUfrg,Regency Palace,Calgary,,51.049625899999995,-114.062242,chinese,2.0,3.78125,0.19017912208034837,0.43476246835568905,0.23815093407307084,0.08216044650209417,0.020161419864847912,0.03458560912394966
jR-UdyU7cTNxUqMdlTdsiw,Peking Dragon Restaurant,Calgary,,51.0375541,-114.0747367,chinese,,3.9285714285714284,0.18362013070773034,0.011515788727619167,0.4551890840795725,0.22478308921557458,0.07202870192232905,0.05286320534717436
jWsFor_4Uj0_JTbjohpktA,Chuen May Food Products,Calgary,,51.0501125,-114.06023909999999,chinese,1.0,4.666666666666667,0.2926441172441563,0.5997774039845686,0.04653416377646138,0.05798067362874005,0.003063641366073632,0.0
jg37O7ANF7hqggS6bxUpcQ,Pho Thanh Vietnamese Noodle House & Restaurant,Calgary,,51.111540399999996,-114.05589579999999,chinese,1.0,3.861111111111111,0.19724373566471118,0.02025162886955781,0.4907815629922212,0.10785430506353189,0.09813553992093567,0.08573322748904248
kKYbzzq0y7yuaUBHsSf02g,Gong Kee Bbq Noodle House,Calgary,,51.0443627,-113.96927179999999,chinese,2.0,3.4,0.3068765328035753,0.029400991266889408,0.41263210432025155,0.10116170407754799,0.07693239432867223,0.07299627320306354
kPxZJSYXcEUX-aCY-Ma_xw,Hi-Ball Restaurant,Calgary,,51.0736135,-114.16490729999998,chinese,2.0,4.666666666666667,0.010156600527206612,0.046988433200914136,0.3177187362443775,0.4914774599809058,0.08628543949747337,0.04737333054912243
kXRTFpDLpNUoWDe96kGSVw,Ginger Beef Express,Calgary,,50.8802869,-113.9781836,chinese,2.0,4.25,0.04884794543874103,0.002905304055078276,0.4993918542477641,0.3156715245628675,0.10005300259343962,0.03313036910210938
kc-L8h6PHWc4uHKXyXW6PA,Wok With Dave,Calgary,,51.1160439,-114.18002450000002,chinese,,4.166666666666667,0.1447498061692882,0.003262650738519045,0.2713147430767229,0.40571755704301954,0.05191000762129997,0.12304523535115046
l-2xwlocbVNu7S6NByVMMg,Eastern Treasures,Calgary,,51.081135587,-113.99346181799999,chinese,2.0,3.5,0.21298694447586067,0.06373641519865406,0.4525807590606812,0.19541087441934363,0.010602547359369453,0.06468245948609104
l1DtLtgI2hlGNMBSkk5sXg,Shanghai Palace Restaurant,Calgary,,51.1382074284,-114.157476374,chinese,2.0,3.6153846153846154,0.39315387469948954,0.01214539116106006,0.3301707667194836,0.19745550373510895,0.03778009037846637,0.02929437330639145
lEbOeImbAcgV2Jve4DgC0w,Gee Gong Restaurant,Calgary,,51.0508614,-114.06240079999999,chinese,2.0,4.5,0.4799859976084545,0.008739493535862775,0.24083829206069884,0.08629024745489675,0.054166226827806654,0.12997974251228045
lqoKaEt1VaaH0sYtF1FjCQ,The Ruby Queen,Calgary,,51.08584929999999,-113.9573545,chinese,2.0,3.4,0.16504700885349213,0.026808747168001256,0.589024723068486,0.0178527512358221,0.08017993379229464,0.1210868358819038
m7a1SG9yXes6Ir_ULzjWKA,Wok Box,Calgary,,51.0379609,-114.07893840000001,chinese,2.0,3.2857142857142856,0.1400451260850273,0.022931605156658954,0.2771585571939759,0.13520582463726938,0.3487130259132614,0.07594586101380696
mkQ31BFYV8ri7znJpHd7Ww,T.Pot China Bistro,Calgary,,51.141556960100004,-114.069516344,chinese,2.0,3.9827586206896552,0.18288105130215015,0.39765165099906996,0.20705628900834694,0.07126724188470562,0.03605220698086408,0.10509155982486326
mr-w96_vgHpfLmQtfFkkXw,Oriental Phoenix Restaurant,Calgary,,51.044438799999995,-114.0698895,chinese,2.0,3.5454545454545454,0.26379999524078956,0.02356111262695715,0.3901973524103923,0.12851594937961774,0.11420915322300534,0.07971643711923788
n9je8Whvn5VWm7rOuCeuPw,Golden Hill Chinese Food,Calgary,,51.1073898,-113.950189,chinese,2.0,4.666666666666667,0.09435428124311862,0.04183319550650805,0.5542079771080712,0.18525008562042664,0.06505516775553635,0.059299292766339044
nDTNgSf1IZKz-qHXySxG1w,Kung Fu Restaurant,Calgary,,50.8793146,-114.07299340000002,chinese,3.0,3.3333333333333335,0.23755465612682924,0.004720520966846911,0.4270660908725516,0.2128372274494228,0.10103336192931822,0.016788142655031302
nG0OoboGrModOpvmxL93lA,Feng Kee BBQ House,Calgary,,51.142924799999996,-114.0712476,chinese,1.0,4.25,0.5828146246552887,0.008505247004390174,0.3111003698831888,0.05599801391496687,0.02559839093992117,0.015983353602244267
nR5LG6SajRRhOxsFQDZ4Qw,Delicious Country,Calgary,,51.050126,-114.06322069999999,chinese,2.0,3.7142857142857144,0.32485497699670657,0.02434485501729441,0.5219043572408056,0.07695726798915727,0.036157018940760524,0.015781523815275512
neNQJHi50U4z8N-XUgRNnA,China Palace Restaurant,Calgary,,51.107697200000004,-114.0638537,chinese,2.0,4.454545454545454,0.45678601860795426,0.021249599380597492,0.3793709628382341,0.06956394431154744,0.025441039300672062,0.04758843556099463
nwIw4Pq48NdHxbVW7e7cyw,Asian Village Wok and Grill,Calgary,,51.0462196,-114.0783388,chinese,1.0,3.6666666666666665,0.2637466950354405,0.016059798603745297,0.3538875335144429,0.11877450028238813,0.16774705683700486,0.07978441572697821
o9VNxVLvlaY3qK5IXue31g,Red House Family Restaurant,Calgary,,51.0595164,-114.09475309999999,chinese,2.0,3.0,0.5135360396135867,0.0,0.0,0.38487079289615733,0.0169687441250773,0.08462442336517881
ooNgWIdgWiktowBukxq9iw,Super Chinese Food Restaurant,Calgary,,50.9701028,-114.1308736,chinese,2.0,4.714285714285714,0.10279983795751486,0.003953977721608642,0.4714690381663206,0.4096305199513017,0.012146626203254202,0.0
pS_AReTDAwTc6YebrCdi1Q,Lido Cafe,Calgary,,51.0535877,-114.08559890000001,chinese,1.0,3.3636363636363638,0.1597013315215653,0.01869229528870088,0.38588847435943835,0.10173880234691217,0.09194994582498067,0.24202915065840272
qG0W_SEJElhnfvv29Zac_w,Pebble Street Restaurant,Calgary,,51.0613204,-113.98469899999999,chinese,2.0,3.727272727272727,0.23284696017104214,0.08978969118195682,0.459944541004924,0.028716027854271832,0.03764798691469618,0.151054792873109
qJd19Ub5E5oPLEB42N1a-g,Little City Chinese Food,Calgary,,51.0817994,-114.06139420000001,chinese,,3.8,0.06443528177572633,0.02791117603549475,0.468717460515008,0.3081071216716695,0.03782699871169353,0.09300196129040791
r4MUq8ugq7-BL0R_G9onfg,Golden Central,Calgary,,51.0964407,-114.06060649999999,chinese,2.0,3.5384615384615383,0.19125007481477982,0.42130294492690873,0.14679021077161744,0.13998951178351068,0.027438344315111437,0.07322891338807176
r686UypLrXp4R8fZ71txDg,Chinese Cultural Centre Cuisine,Calgary,,51.051305799999994,-114.06550530000001,chinese,2.0,3.8,0.2702053052984218,0.2973538368036417,0.2277319151440087,0.11710226616793062,0.016299046333712257,0.07130763025228488
r6OIhP8WYalY2OGYDZL6Lw,Emerald Palace Restaurant,Calgary,,51.098620700000005,-113.9622017,chinese,2.0,3.5,0.32303237724616457,0.010708372183842083,0.30015744691093754,0.24606986501545206,0.06559004556020386,0.05444189308339987
rO9X1ge-xQZInuy5HYIOIA,Two Penny,Calgary,,51.040940899999995,-114.066177,chinese,3.0,3.727272727272727,0.23181624042235874,0.08644171617281729,0.3094029758153417,0.10441329128617248,0.03127111353557759,0.23665466276773228
rZfx5LVnSBeLtlXqhLhrCQ,Chili Island Chinese & Thai,Calgary,,50.932293,-113.970863,chinese,2.0,3.823529411764706,0.16267077608084637,0.009817478754251503,0.3100580843111378,0.09271764654357777,0.40353308729467896,0.0212029270155077
rwIX_RFBEPOjMRyA32d2Ew,Bluefin Sushi,Calgary,,50.9656607,-114.074168,chinese,2.0,3.0,0.21970096167145187,0.03507612713605535,0.4675686978150422,0.03689107135463544,0.08190395956483756,0.1588591824579776
sNFwJW842AyLkq3IwZFfrA,Spring Roll Chalet,Calgary,,51.047957200000006,-114.074638,chinese,2.0,3.7,0.28295555727522526,0.03242894753411575,0.3939933346238502,0.15704323609087054,0.07024385298067996,0.06333507149525827
sdMISc22hQ2hiq40qRzt1w,Edgemont City Asian Cusine,Calgary,,51.1269347,-114.13932849999999,chinese,2.0,3.7777777777777777,0.34556659766924724,0.042477574083573694,0.3663531839543816,0.08839414728868877,0.05104537499973867,0.10616312200437002
son5zqSkWAZrZNGmhuPAZw,Dragon Gate 2,Calgary,,51.0378497,-113.9709551,chinese,,3.5,0.07167376934577262,0.006523766903956955,0.9218024637502704,0.0,0.0,0.0
tIFMCEXmjDDyTSd5u7tR8A,Oakridge Dragon Restaurant,Calgary,,50.971621299999995,-114.11972490000001,chinese,,3.75,0.35184855464207404,0.0,0.27160360981337905,0.33597022726892434,0.04057760827562251,0.0
t_rnyBYcjuCa5m-HWU0ZwQ,Dragon Pearl Restaurant,Calgary,,51.04142061899999,-114.035322004,chinese,2.0,3.7222222222222223,0.20963925510241038,0.034760117407906715,0.3232014615436371,0.32581719051074115,0.06136709538727087,0.04521488004803377
tp0C47QmLKPcZg3PP6mdbw,Golden Moon,Calgary,,51.0417551871,-114.09508078299999,chinese,,3.4,0.37442615635895005,0.01762510158589835,0.10498976066698433,0.321926592668368,0.11405265878077571,0.0669797299390236
trib1VAf1WchHYyPKRxFNw,Urban Rice,Calgary,,51.0552444458,-114.08596038799999,chinese,,4.4,0.10405556964230711,0.40985218354732067,0.32106159435788423,0.03781086386793591,0.0789351379734399,0.04828465061111222
u1S9KtFw9dgBrkDcM-2jbA,H&J Chinese Bistro,Calgary,,51.067256588,-114.05850391799999,chinese,2.0,4.333333333333333,0.2387584483428007,0.019408846539891226,0.2942099128412403,0.3240517905189308,0.08894796401148924,0.03462303774564771
u5O8CdzmX0wldraq7zFzwA,Cafe100% Devoted,Calgary,,51.142501583199994,-114.07171221899999,chinese,,3.0,0.1812228979155658,0.01384772283277182,0.04884913772295096,0.0,0.07439973321441727,0.6816805083142942
ukahZaFp2t-zc7UhQ1mzDg,Manrijangsung Korean Restaurant,Calgary,,51.0470496,-114.0829794,chinese,2.0,3.1666666666666665,0.4415494098695158,0.02041882921134269,0.3026166359448852,0.005390068633589938,0.08055121463259063,0.1494738417080759
umN-Nj23wd1-kH7hkAneFg,Auntie's Chinese Burger,Calgary,,51.0503479,-114.06081100000002,chinese,1.0,4.4,0.3993833513901103,0.016894338506373868,0.40423901047332356,0.07875740376960656,0.03234719805014414,0.0683786978104415
vflFNEBMH1GSSjvZx3ItdA,U & Me Restaurant,Calgary,,51.0506432,-114.06292340000002,chinese,2.0,3.9574468085106385,0.13877938796598707,0.3701789063700415,0.2748760011461221,0.06036778276084301,0.050514515873771086,0.1052834058832352
vnVteOrD56j6D6wA5Qi2dg,Han's Restaurant,Calgary,,51.0500812,-114.06311059999999,chinese,2.0,4.642857142857143,0.4519014093403557,0.004065821205952017,0.2658870863896201,0.11501081913782299,0.11460676096084645,0.04852810296540274
vxaFYMI3xdrdsFCaJI-Zcg,King's Restaurant - On Barlow,Calgary,,51.0526332,-114.0008878,chinese,2.0,4.3125,0.21437991923398916,0.011636280186408252,0.624534727780447,0.06528761003038915,0.03424705082733837,0.049914411941428066
vyqyHNf0CkYgmEhfrTPcog,Fortune One Chinese Restaurant,Calgary,,51.086242600000006,-113.96203329999999,chinese,,4.5,0.24440969810949847,0.0,0.5347495210290321,0.16031841649210316,0.06052236436936627,0.0
w57jrfwJyRBzqZq0Sf5zxQ,Bubblemania Cafe,Calgary,,51.066584000000006,-114.05385600000001,chinese,2.0,3.7051282051282053,0.04189289527388789,0.00749377468039062,0.14287482905759225,0.02592731145226728,0.04107741037144097,0.740733779164421
wY4CE59lES6SHsaF1RYDBg,Kam Han Szechuan House North,Calgary,,51.0323638,-114.04583020000001,chinese,2.0,4.363636363636363,0.2722322341081486,0.004422429655145421,0.4237012114210758,0.1709222548382051,0.08005290203690704,0.04866896794051803
wgAPiE2YllXAYOHPWPGc_w,Kam Han,Calgary,,50.941474299999996,-114.0687253,chinese,2.0,2.875,0.23789228303398027,0.006801688736953771,0.5014329530604827,0.16840380582190845,0.04269405745958178,0.042775211887092976
wwI9KGu-g9UZsQAqeU7irw,Wonton King,Calgary,,50.990590000000005,-113.957673,chinese,2.0,4.333333333333333,0.1949258877829432,0.009043126777318214,0.6286558459923995,0.016084022571297794,0.055816204098769646,0.09547491277727166
xRugkNACWUoL9RFDkW1v9g,5spice Noodle Garden,Calgary,,50.983478327200004,-114.014825781,chinese,2.0,4.6,0.2920141608937299,0.006023904104050187,0.5282444282361708,0.06721565091493292,0.07848242869290531,0.028019427158210864
xU3ugCpRuwwI68NRAlKqfg,Petite Cuisine,Calgary,,50.995151,-114.07426399999999,chinese,1.0,3.0,0.35404038715216873,0.01477260079125758,0.14117019093581779,0.34268596383928185,0.08868933210583918,0.0586415251756349
yh6PbP1RY3eJKaRMeLaVmw,3Q,Calgary,,51.015080955600006,-114.065012864,chinese,1.0,4.090909090909091,0.14327842079808145,0.009215688406869855,0.09168838138093184,0.06807708757271629,0.03891619862346358,0.648824223217937
ywHZ6FiU4ZuXOh2cnc_idg,Dragon Palace Restaurant,Calgary,,50.9795984,-113.99735840000001,chinese,,4.666666666666667,0.03240159441151461,0.0030973000798172018,0.666773617685435,0.05797348016178203,0.023475153548917896,0.2162788541125333
zLNUZ0xCgf4xaMpIB8J3BQ,Pine Lake Restaurant,Calgary,,51.048572899999996,-114.06181550000001,chinese,,3.0,0.13116684970254994,0.30402875871017593,0.5365888142137832,0.0,0.0282155773734909,0.0
zi1a03avfAZO43vwX1gNkg,Long's Chinese Food,Calgary,,51.0378441,-114.0957488,chinese,2.0,4.2,0.6141700297314834,0.00038281605310946096,0.11172728804174585,0.11368090380125243,0.16003896237240892,0.0
